dt_venda,key_loja,cod_produto,qtd_vendas,vlr_venda_tabelado_mean,vlr_desconto_mean,categoria_produto,sub_categoria_produto,linha_produto
2024-05-08,8,74096,4,764.55,0.0,157293.0,483679,264366
2024-05-08,8,74722,7,494.7,0.0,157293.0,483679,306420
2024-05-08,8,77684,4,487.125,0.0,217.0,422944,306420
2024-05-08,8,77690,1,209.7,0.0,217.0,422944,390554
2024-05-08,8,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-08,8,81423,7,389.7,60.0,217.0,422944,200277
2024-05-08,8,82045,5,248.7,0.0,217.0,422944,731659
2024-05-08,8,82060,4,1271.25,306.8775,157293.0,483679,120030
2024-05-08,8,83053,1,149.7,14.97,217.0,422944,390554
2024-05-08,8,83372,8,318.375,85.875,955075.0,483679,264366
2024-05-08,8,83845,4,1525.5,374.1075,157293.0,483679,120030
2024-05-08,8,84203,11,362.2090909090909,65.18727272727273,217.0,422944,390554
2024-05-09,1,1428,1,248.7,0.0,217.0,422944,731659
2024-05-09,1,25458,3,419.7,0.0,157293.0,483679,284036
2024-05-09,1,47905,3,539.6,120.0,157293.0,483679,85436
2024-05-09,1,48060,3,389.7,0.0,217.0,422944,306420
2024-05-09,1,48062,3,379.59999999999997,0.0,217.0,422944,306420
2024-05-09,1,48281,2,248.7,0.0,217.0,422944,731659
2024-05-09,1,48282,1,248.7,0.0,217.0,422944,731659
2024-05-09,1,48375,1,779.4,120.0,217.0,422944,200277
2024-05-09,1,48635,5,419.7,95.736,955075.0,483679,284036
2024-05-09,1,48645,2,584.55,314.46,217.0,422944,200277
2024-05-09,1,48676,1,188.7,0.0,217.0,422944,731659
2024-05-09,1,49881,2,314.54999999999995,0.0,217.0,422944,390554
2024-05-09,1,49943,1,209.7,0.0,217.0,422944,390554
2024-05-09,1,49945,1,329.4,0.0,217.0,422944,390554
2024-05-09,1,53509,1,158.7,0.0,217.0,422944,390554
2024-05-09,1,74031,1,584.7,0.0,157293.0,483679,147447
2024-05-09,1,76666,1,419.7,0.0,157293.0,311781,109471
2024-05-09,1,82045,1,248.7,0.0,217.0,422944,731659
2024-05-09,1,83372,2,382.04999999999995,103.05000000000001,955075.0,483679,264366
2024-05-09,1,84203,1,209.7,0.0,217.0,422944,390554
2024-05-09,2,25458,6,472.15000000000003,0.0,157293.0,483679,284036
2024-05-09,2,29226,2,974.25,0.0,955075.0,422944,200277
2024-05-09,2,47851,9,671.2333333333332,195.0,157293.0,311781,736254
2024-05-09,2,48060,9,519.5999999999999,0.0,217.0,422944,306420
2024-05-09,2,48062,10,370.11,0.0,217.0,422944,306420
2024-05-09,2,48145,3,374.7,0.0,157293.0,483679,85436
2024-05-09,2,48281,5,348.18,0.0,217.0,422944,731659
2024-05-09,2,48282,3,248.69999999999996,0.0,217.0,422944,731659
2024-05-09,2,48352,1,524.7,0.0,157293.0,483679,85436
2024-05-09,2,48635,6,472.75499999999994,19.945,157293.0,483679,284036
2024-05-09,2,48645,1,380.52,203.7,217.0,422944,200277
2024-05-09,2,48675,4,235.875,0.0,217.0,422944,731659
2024-05-09,2,48676,2,283.04999999999995,0.0,217.0,422944,731659
2024-05-09,2,49824,1,149.7,14.97,217.0,422944,390554
2024-05-09,2,49878,1,209.7,0.0,217.0,422944,390554
2024-05-09,2,49887,2,164.7,0.0,217.0,422944,390554
2024-05-09,2,49890,1,149.7,14.97,217.0,422944,390554
2024-05-09,2,49893,1,209.7,0.0,217.0,422944,390554
2024-05-09,2,49945,1,164.7,0.0,217.0,422944,390554
2024-05-09,2,49954,1,248.7,0.0,217.0,422944,731659
2024-05-09,2,50651,1,464.7,135.0,157293.0,311781,736254
2024-05-09,2,51237,1,209.7,0.0,217.0,422944,390554
2024-05-09,2,51387,1,614.7,0.0,157293.0,483679,212257
2024-05-09,2,51395,1,614.7,0.0,157293.0,311781,212257
2024-05-09,2,54184,1,158.7,0.0,217.0,422944,390554
2024-05-09,2,74096,2,509.7,0.0,157293.0,483679,264366
2024-05-09,2,74722,4,494.7,0.0,157293.0,483679,306420
2024-05-09,2,76664,1,389.7,0.0,157293.0,311781,109471
2024-05-09,2,76666,2,404.7,25.35,157293.0,311781,109471
2024-05-09,2,77989,2,869.7,0.0,157293.0,483679,306420
2024-05-09,2,81423,1,389.7,60.0,217.0,422944,200277
2024-05-09,2,82046,1,359.4,53.88,217.0,422944,731659
2024-05-09,2,83845,1,1017.0,191.1,157293.0,483679,120030
2024-05-09,2,84203,1,209.7,0.0,217.0,422944,390554
2024-05-09,2,93024,1,314.7,0.0,157293.0,483679,504928
2024-05-09,3,25458,6,419.7,0.0,157293.0,483679,284036
2024-05-09,3,29226,3,389.7,0.0,217.0,422944,200277
2024-05-09,3,47905,1,404.7,90.0,157293.0,483679,85436
2024-05-09,3,48060,5,389.7,0.0,217.0,422944,306420
2024-05-09,3,48062,3,284.7,0.0,217.0,422944,306420
2024-05-09,3,48281,3,331.59999999999997,0.0,217.0,422944,731659
2024-05-09,3,48282,2,248.7,0.0,217.0,422944,731659
2024-05-09,3,48375,3,389.7,60.0,217.0,422944,200277
2024-05-09,3,48635,4,419.7,112.4025,157293.0,483679,284036
2024-05-09,3,48645,1,389.7,209.64,955075.0,422944,200277
2024-05-09,3,48673,1,179.7,26.94,217.0,422944,731659
2024-05-09,3,48675,1,188.7,0.0,217.0,422944,731659
2024-05-09,3,48680,3,188.69999999999996,0.0,217.0,422944,731659
2024-05-09,3,48768,1,158.7,23.82,217.0,32688,731659
2024-05-09,3,49823,1,164.7,0.0,217.0,422944,390554
2024-05-09,3,49824,2,149.7,18.705000000000002,217.0,422944,390554
2024-05-09,3,49825,1,209.7,0.0,217.0,422944,390554
2024-05-09,3,49881,3,209.69999999999996,0.0,217.0,422944,390554
2024-05-09,3,49887,1,164.7,0.0,217.0,422944,390554
2024-05-09,3,49893,1,209.7,0.0,217.0,422944,390554
2024-05-09,3,51395,1,614.7,0.0,157293.0,311781,212257
2024-05-09,3,52004,2,497.4,0.0,217.0,422944,731659
2024-05-09,3,52008,1,179.7,35.94,217.0,422944,731659
2024-05-09,3,52016,2,158.7,27.78,217.0,32688,731659
2024-05-09,3,54184,1,158.7,0.0,217.0,422944,390554
2024-05-09,3,74722,1,494.7,0.0,157293.0,483679,306420
2024-05-09,3,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-09,3,81423,1,389.7,60.0,217.0,422944,200277
2024-05-09,3,82045,3,248.69999999999996,0.0,217.0,422944,731659
2024-05-09,3,82046,2,179.7,31.439999999999998,217.0,422944,731659
2024-05-09,4,1428,1,248.7,0.0,217.0,422944,731659
2024-05-09,4,25458,5,419.7,0.0,157293.0,483679,284036
2024-05-09,4,47905,2,404.7,90.0,157293.0,483679,85436
2024-05-09,4,48060,15,415.68,0.0,217.0,422944,306420
2024-05-09,4,48062,11,310.58181818181816,0.0,217.0,422944,306420
2024-05-09,4,48281,10,273.57,0.0,217.0,422944,731659
2024-05-09,4,48282,7,284.2285714285714,0.0,217.0,422944,731659
2024-05-09,4,48352,3,554.7,0.0,157293.0,483679,85436
2024-05-09,4,48545,1,149.7,29.94,217.0,422944,390554
2024-05-09,4,48635,15,475.65999999999997,63.824,955075.0,483679,284036
2024-05-09,4,48672,3,239.6,35.94,217.0,422944,731659
2024-05-09,4,48673,1,179.7,35.94,217.0,422944,731659
2024-05-09,4,48675,3,251.6,0.0,217.0,422944,731659
2024-05-09,4,48676,2,188.7,0.0,217.0,422944,731659
2024-05-09,4,48680,1,188.7,0.0,217.0,422944,731659
2024-05-09,4,48768,1,158.7,15.87,217.0,32688,731659
2024-05-09,4,49823,2,164.7,0.0,217.0,422944,390554
2024-05-09,4,49824,3,149.7,14.97,217.0,422944,390554
2024-05-09,4,49881,21,299.57142857142856,0.0,217.0,422944,390554
2024-05-09,4,49883,3,164.7,0.0,217.0,422944,390554
2024-05-09,4,49887,4,164.7,0.0,217.0,422944,390554
2024-05-09,4,49890,2,149.7,14.97,217.0,422944,390554
2024-05-09,4,49893,1,209.7,0.0,217.0,422944,390554
2024-05-09,4,49898,1,149.7,14.97,217.0,422944,390554
2024-05-09,4,49943,1,209.7,0.0,217.0,422944,390554
2024-05-09,4,49945,2,164.7,0.0,217.0,422944,390554
2024-05-09,4,49954,2,248.7,0.0,217.0,422944,731659
2024-05-09,4,51387,1,614.7,0.0,157293.0,483679,212257
2024-05-09,4,51395,1,614.7,0.0,157293.0,311781,212257
2024-05-09,4,52004,1,248.7,0.0,217.0,422944,731659
2024-05-09,4,52008,3,179.69999999999996,23.95,217.0,422944,731659
2024-05-09,4,52016,2,158.7,23.82,217.0,32688,731659
2024-05-09,4,53508,1,419.4,0.0,217.0,422944,390554
2024-05-09,4,74031,3,584.7,0.0,157293.0,483679,147447
2024-05-09,4,74096,7,509.7,0.0,157293.0,483679,264366
2024-05-09,4,74722,2,742.05,0.0,157293.0,483679,306420
2024-05-09,4,77357,1,188.7,0.0,217.0,422944,731659
2024-05-09,4,77690,4,419.4,0.0,217.0,422944,390554
2024-05-09,4,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-09,4,82045,2,248.7,0.0,217.0,422944,731659
2024-05-09,4,82046,1,179.7,17.97,217.0,422944,731659
2024-05-09,4,82060,1,1017.0,307.71,157293.0,483679,120030
2024-05-09,4,83053,3,199.6,29.94,217.0,422944,390554
2024-05-09,4,83068,2,494.7,0.0,955075.0,483679,306420
2024-05-09,4,83372,7,327.47142857142853,81.53999999999999,157293.0,483679,264366
2024-05-09,4,83845,1,1017.0,191.1,157293.0,483679,120030
2024-05-09,4,84203,3,279.59999999999997,0.0,217.0,422944,390554
2024-05-09,5,1428,1,248.7,0.0,217.0,422944,731659
2024-05-09,5,1640,1,179.7,17.97,217.0,422944,731659
2024-05-09,5,1650,1,188.7,0.0,217.0,422944,731659
2024-05-09,5,22230,1,749.4,150.0,157293.0,483679,85436
2024-05-09,5,25458,9,539.5999999999999,0.0,157293.0,483679,284036
2024-05-09,5,29226,4,389.7,0.0,217.0,422944,200277
2024-05-09,5,47851,14,531.0857142857143,154.28571428571428,157293.0,311781,736254
2024-05-09,5,47905,27,444.0888888888889,96.2,157293.0,483679,85436
2024-05-09,5,48060,25,452.05199999999996,0.0,217.0,422944,306420
2024-05-09,5,48062,36,332.15,0.0,217.0,422944,306420
2024-05-09,5,48145,38,493.0263157894737,123.23684210526316,157293.0,483679,85436
2024-05-09,5,48281,10,273.57,0.0,217.0,422944,731659
2024-05-09,5,48282,11,339.1363636363636,0.0,217.0,422944,731659
2024-05-09,5,48352,3,524.7,0.0,157293.0,483679,85436
2024-05-09,5,48375,15,415.68,64.0,217.0,422944,200277
2024-05-09,5,48545,1,449.1,89.82,217.0,422944,390554
2024-05-09,5,48562,2,158.7,23.82,217.0,32688,731659
2024-05-09,5,48635,26,467.1011538461538,4.602692307692307,157293.0,483679,284036
2024-05-09,5,48645,4,475.65,254.625,217.0,422944,200277
2024-05-09,5,48672,4,179.7,22.455,217.0,422944,731659
2024-05-09,5,48673,1,179.7,17.97,217.0,422944,731659
2024-05-09,5,48675,11,223.0090909090909,0.0,217.0,422944,731659
2024-05-09,5,48676,9,209.66666666666666,0.0,217.0,422944,731659
2024-05-09,5,48680,2,283.04999999999995,0.0,217.0,422944,731659
2024-05-09,5,48734,1,989.7,0.0,157293.0,483679,306420
2024-05-09,5,49824,1,149.7,14.97,217.0,422944,390554
2024-05-09,5,49880,3,249.5,47.4,217.0,422944,390554
2024-05-09,5,49881,7,239.65714285714284,0.0,217.0,422944,390554
2024-05-09,5,49890,1,149.7,14.97,217.0,422944,390554
2024-05-09,5,49893,2,209.7,0.0,217.0,422944,390554
2024-05-09,5,49897,1,209.7,0.0,217.0,422944,390554
2024-05-09,5,49954,1,248.7,0.0,217.0,422944,731659
2024-05-09,5,50651,14,564.2785714285714,163.92857142857142,157293.0,311781,736254
2024-05-09,5,51387,2,614.7,0.0,157293.0,483679,212257
2024-05-09,5,52004,1,248.7,0.0,217.0,422944,731659
2024-05-09,5,52005,2,188.7,0.0,217.0,422944,731659
2024-05-09,5,71876,3,374.7,0.0,157293.0,483679,85436
2024-05-09,5,74031,1,584.7,0.0,157293.0,483679,147447
2024-05-09,5,74096,8,509.7,0.0,157293.0,483679,264366
2024-05-09,5,74722,2,494.7,0.0,157293.0,483679,306420
2024-05-09,5,76664,1,389.7,0.0,157293.0,311781,109471
2024-05-09,5,76666,4,405.65999999999997,17.175,157293.0,311781,109471
2024-05-09,5,77241,1,524.7,0.0,157293.0,483679,85436
2024-05-09,5,77690,1,209.7,0.0,217.0,422944,390554
2024-05-09,5,77989,2,869.7,0.0,157293.0,483679,306420
2024-05-09,5,81423,1,389.7,60.0,217.0,422944,200277
2024-05-09,5,82045,1,248.7,0.0,217.0,422944,731659
2024-05-09,5,82060,5,1830.6,499.428,157293.0,483679,120030
2024-05-09,5,83053,3,349.3,69.86,217.0,422944,390554
2024-05-09,5,83068,3,494.7,0.0,157293.0,483679,306420
2024-05-09,5,83372,3,254.69999999999996,68.7,955075.0,483679,264366
2024-05-09,5,83845,2,1525.5,403.20000000000005,157293.0,483679,120030
2024-05-09,5,84206,1,209.7,0.0,217.0,422944,390554
2024-05-09,5,93024,4,314.7,0.0,157293.0,483679,504928
2024-05-09,6,1428,1,248.7,0.0,217.0,422944,731659
2024-05-09,6,25458,6,419.7,0.0,157293.0,483679,284036
2024-05-09,6,29226,4,389.7,0.0,217.0,422944,200277
2024-05-09,6,47851,3,494.7,104.96999999999998,157293.0,311781,736254
2024-05-09,6,47905,4,505.875,112.5,157293.0,483679,85436
2024-05-09,6,48060,16,487.125,0.0,217.0,422944,306420
2024-05-09,6,48062,12,284.7,0.0,217.0,422944,306420
2024-05-09,6,48281,8,279.78749999999997,0.0,217.0,422944,731659
2024-05-09,6,48282,8,279.78749999999997,0.0,217.0,422944,731659
2024-05-09,6,48635,8,577.0875,44.87625,157293.0,483679,284036
2024-05-09,6,48645,1,389.7,209.64,955075.0,422944,200277
2024-05-09,6,48672,3,239.6,47.199999999999996,217.0,422944,731659
2024-05-09,6,48673,1,359.4,105.66,217.0,422944,731659
2024-05-09,6,48675,4,188.7,0.0,217.0,422944,731659
2024-05-09,6,48676,6,188.69999999999996,0.0,217.0,422944,731659
2024-05-09,6,48768,1,158.7,15.87,217.0,32688,731659
2024-05-09,6,49824,5,239.51999999999998,49.05,217.0,422944,390554
2024-05-09,6,49825,2,209.7,0.0,217.0,422944,390554
2024-05-09,6,49879,2,164.7,0.0,217.0,422944,390554
2024-05-09,6,49880,6,199.6,31.185000000000002,217.0,422944,390554
2024-05-09,6,49883,20,222.34499999999997,0.0,217.0,422944,390554
2024-05-09,6,49887,2,164.7,0.0,217.0,422944,390554
2024-05-09,6,49890,1,449.1,132.12,217.0,422944,390554
2024-05-09,6,49893,1,209.7,0.0,217.0,422944,390554
2024-05-09,6,49896,1,449.1,132.12,217.0,422944,390554
2024-05-09,6,49897,1,209.7,0.0,217.0,422944,390554
2024-05-09,6,49945,2,164.7,0.0,217.0,422944,390554
2024-05-09,6,51395,1,614.7,0.0,157293.0,311781,212257
2024-05-09,6,52004,2,248.7,0.0,217.0,422944,731659
2024-05-09,6,52008,1,179.7,17.97,217.0,422944,731659
2024-05-09,6,52016,1,158.7,15.87,217.0,32688,731659
2024-05-09,6,53510,1,449.1,89.82,217.0,422944,390554
2024-05-09,6,74031,1,584.7,0.0,157293.0,483679,147447
2024-05-09,6,74096,2,509.7,0.0,157293.0,483679,264366
2024-05-09,6,76666,1,419.7,0.0,157293.0,311781,109471
2024-05-09,6,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-09,6,81423,3,389.7,60.0,217.0,422944,200277
2024-05-09,6,82045,4,248.7,0.0,217.0,422944,731659
2024-05-09,6,82060,5,1423.8,399.68999999999994,157293.0,483679,120030
2024-05-09,6,83053,1,149.7,29.94,217.0,422944,390554
2024-05-09,6,83372,4,254.7,45.585,157293.0,483679,264366
2024-05-09,8,1428,8,559.575,113.45625,217.0,422944,731659
2024-05-09,8,1640,1,539.1,107.82,217.0,422944,731659
2024-05-09,8,1650,1,188.7,0.0,217.0,422944,731659
2024-05-09,8,25458,21,459.6714285714286,0.0,157293.0,483679,284036
2024-05-09,8,25475,1,419.7,0.0,157293.0,483679,284036
2024-05-09,8,29226,5,389.7,0.0,217.0,422944,200277
2024-05-09,8,47851,2,742.05,157.45499999999998,157293.0,311781,736254
2024-05-09,8,47905,5,404.7,90.0,157293.0,483679,85436
2024-05-09,8,48060,42,463.92857142857144,0.0,217.0,422944,306420
2024-05-09,8,48062,28,366.0428571428571,0.0,217.0,422944,306420
2024-05-09,8,48145,2,404.7,101.16,157293.0,483679,85436
2024-05-09,8,48281,14,301.99285714285713,0.0,217.0,422944,731659
2024-05-09,8,48282,11,316.5272727272727,0.0,217.0,422944,731659
2024-05-09,8,48352,2,554.7,0.0,157293.0,483679,85436
2024-05-09,8,48375,11,495.9818181818182,76.36363636363636,217.0,422944,200277
2024-05-09,8,48545,1,149.7,14.97,217.0,422944,390554
2024-05-09,8,48562,5,190.44,31.752,217.0,32688,731659
2024-05-09,8,48635,13,516.5538461538462,64.43769230769232,157293.0,483679,284036
2024-05-09,8,48645,2,974.25,419.28,955075.0,422944,200277
2024-05-09,8,48672,8,224.625,37.05375,217.0,422944,731659
2024-05-09,8,48673,4,179.7,20.2125,217.0,422944,731659
2024-05-09,8,48675,24,212.2875,0.0,217.0,422944,731659
2024-05-09,8,48676,15,239.01999999999998,0.0,217.0,422944,731659
2024-05-09,8,48680,5,188.7,0.0,217.0,422944,731659
2024-05-09,8,48734,3,989.7000000000002,0.0,157293.0,483679,306420
2024-05-09,8,48768,4,158.7,17.857499999999998,217.0,32688,731659
2024-05-09,8,49825,19,264.8842105263158,31.79368421052632,217.0,422944,390554
2024-05-09,8,49878,3,209.69999999999996,0.0,217.0,422944,390554
2024-05-09,8,49881,38,402.84473684210525,0.0,217.0,422944,390554
2024-05-09,8,49890,1,149.7,14.97,217.0,422944,390554
2024-05-09,8,49893,4,262.125,26.2125,217.0,422944,390554
2024-05-09,8,49898,3,149.7,19.95,217.0,422944,390554
2024-05-09,8,49943,3,349.5,0.0,217.0,422944,390554
2024-05-09,8,49945,6,192.14999999999998,0.0,217.0,422944,390554
2024-05-09,8,49954,11,248.7,0.0,217.0,422944,731659
2024-05-09,8,50651,6,742.0500000000001,157.455,157293.0,311781,736254
2024-05-09,8,51387,1,614.7,0.0,157293.0,483679,212257
2024-05-09,8,51395,2,614.7,0.0,157293.0,311781,212257
2024-05-09,8,52004,3,248.69999999999996,0.0,217.0,422944,731659
2024-05-09,8,52005,3,188.69999999999996,0.0,217.0,422944,731659
2024-05-09,8,52008,3,179.69999999999996,20.959999999999997,217.0,422944,731659
2024-05-09,8,52016,1,158.7,23.82,217.0,32688,731659
2024-05-09,8,53508,11,228.76363636363632,27.45818181818182,217.0,422944,390554
2024-05-09,8,54184,1,158.7,0.0,217.0,422944,390554
2024-05-09,8,71876,1,404.7,0.0,157293.0,483679,85436
2024-05-09,8,74031,1,584.7,0.0,157293.0,483679,147447
2024-05-09,8,74096,4,509.7,0.0,157293.0,483679,264366
2024-05-09,8,74722,7,494.7,0.0,157293.0,483679,306420
2024-05-09,8,77357,2,188.7,0.0,217.0,422944,731659
2024-05-09,8,77690,2,209.7,0.0,217.0,422944,390554
2024-05-09,8,77989,2,899.7,0.0,157293.0,483679,306420
2024-05-09,8,81423,8,389.7,60.0,217.0,422944,200277
2024-05-09,8,82045,7,319.75714285714287,0.0,217.0,422944,731659
2024-05-09,8,82060,1,1017.0,191.1,157293.0,483679,120030
2024-05-09,8,83053,3,149.7,14.97,217.0,422944,390554
2024-05-09,8,83068,2,494.7,0.0,157293.0,483679,306420
2024-05-09,8,83372,2,254.7,68.7,955075.0,483679,264366
2024-05-09,8,84203,12,314.55,89.585,217.0,422944,390554
2024-05-10,1,1428,1,248.7,0.0,217.0,422944,731659
2024-05-10,1,25458,2,419.7,0.0,157293.0,483679,284036
2024-05-10,1,47905,1,404.7,90.0,157293.0,483679,85436
2024-05-10,1,48060,1,389.7,0.0,217.0,422944,306420
2024-05-10,1,48062,2,284.7,0.0,217.0,422944,306420
2024-05-10,1,48145,1,404.7,0.0,157293.0,483679,85436
2024-05-10,1,48282,3,248.69999999999996,0.0,217.0,422944,731659
2024-05-10,1,48352,1,554.7,0.0,157293.0,483679,85436
2024-05-10,1,48375,3,389.7,60.0,217.0,422944,200277
2024-05-10,1,48562,1,158.7,15.87,217.0,32688,731659
2024-05-10,1,48635,8,419.7,119.67,955075.0,483679,284036
2024-05-10,1,48645,1,389.7,209.64,217.0,422944,200277
2024-05-10,1,48675,2,188.7,0.0,217.0,422944,731659
2024-05-10,1,49825,1,209.7,0.0,217.0,422944,390554
2024-05-10,1,49878,2,209.7,0.0,217.0,422944,390554
2024-05-10,1,49880,1,149.7,29.94,217.0,422944,390554
2024-05-10,1,49881,3,279.59999999999997,0.0,217.0,422944,390554
2024-05-10,1,49883,1,329.4,0.0,217.0,422944,390554
2024-05-10,1,49893,1,209.7,0.0,217.0,422944,390554
2024-05-10,1,49898,1,149.7,29.94,217.0,422944,390554
2024-05-10,1,50651,1,494.7,104.97,157293.0,311781,736254
2024-05-10,1,52004,1,248.7,0.0,217.0,422944,731659
2024-05-10,1,52016,1,158.7,15.87,217.0,32688,731659
2024-05-10,1,53510,3,249.5,44.91,217.0,422944,390554
2024-05-10,1,74031,1,584.7,0.0,157293.0,483679,147447
2024-05-10,1,74096,1,509.7,0.0,157293.0,483679,264366
2024-05-10,1,76666,1,419.7,0.0,157293.0,311781,109471
2024-05-10,1,77690,1,209.7,0.0,217.0,422944,390554
2024-05-10,1,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-10,1,81423,1,389.7,60.0,217.0,422944,200277
2024-05-10,1,84203,1,209.7,0.0,217.0,422944,390554
2024-05-10,2,25458,7,520.3285714285714,0.0,157293.0,483679,284036
2024-05-10,2,29226,2,389.7,0.0,955075.0,422944,200277
2024-05-10,2,47851,9,567.9666666666667,165.0,157293.0,311781,736254
2024-05-10,2,48060,17,527.2411764705882,0.0,217.0,422944,306420
2024-05-10,2,48062,10,313.16999999999996,0.0,217.0,422944,306420
2024-05-10,2,48145,1,374.7,0.0,157293.0,483679,85436
2024-05-10,2,48281,3,331.59999999999997,0.0,217.0,422944,731659
2024-05-10,2,48282,4,248.7,0.0,217.0,422944,731659
2024-05-10,2,48635,5,485.64,0.0,157293.0,483679,284036
2024-05-10,2,48645,2,389.7,63.78,217.0,422944,200277
2024-05-10,2,48673,1,179.7,17.97,217.0,422944,731659
2024-05-10,2,48675,3,188.69999999999996,0.0,217.0,422944,731659
2024-05-10,2,48676,1,188.7,0.0,217.0,422944,731659
2024-05-10,2,49824,1,149.7,14.97,217.0,422944,390554
2024-05-10,2,49825,1,209.7,0.0,217.0,422944,390554
2024-05-10,2,49878,1,209.7,0.0,217.0,422944,390554
2024-05-10,2,49893,2,209.7,0.0,217.0,422944,390554
2024-05-10,2,49954,1,248.7,0.0,217.0,422944,731659
2024-05-10,2,50651,3,464.7,135.0,157293.0,311781,736254
2024-05-10,2,51237,3,209.69999999999996,0.0,217.0,422944,390554
2024-05-10,2,51387,1,614.7,0.0,157293.0,483679,212257
2024-05-10,2,52005,1,188.7,0.0,217.0,422944,731659
2024-05-10,2,52008,2,179.7,17.97,217.0,422944,731659
2024-05-10,2,53508,1,209.7,0.0,217.0,422944,390554
2024-05-10,2,54184,1,158.7,0.0,217.0,422944,390554
2024-05-10,2,74031,3,584.7,0.0,157293.0,483679,147447
2024-05-10,2,74096,6,509.7,0.0,157293.0,483679,264366
2024-05-10,2,74722,1,494.7,0.0,157293.0,483679,306420
2024-05-10,2,76664,1,389.7,0.0,157293.0,311781,109471
2024-05-10,2,76666,2,404.7,0.0,157293.0,311781,109471
2024-05-10,2,77989,2,869.7,0.0,157293.0,483679,306420
2024-05-10,2,82046,1,179.7,17.97,217.0,422944,731659
2024-05-10,2,83053,1,299.4,59.88,217.0,422944,390554
2024-05-10,2,84203,6,279.59999999999997,0.0,217.0,422944,390554
2024-05-10,2,84204,2,299.4,52.394999999999996,217.0,422944,390554
2024-05-10,2,93024,4,393.375,56.2125,157293.0,483679,504928
2024-05-10,3,25458,6,559.6,0.0,157293.0,483679,284036
2024-05-10,3,29226,3,389.7,0.0,217.0,422944,200277
2024-05-10,3,47851,1,494.7,104.97,157293.0,311781,736254
2024-05-10,3,47905,2,404.7,90.0,157293.0,483679,85436
2024-05-10,3,48060,5,389.7,0.0,217.0,422944,306420
2024-05-10,3,48062,3,284.7,0.0,217.0,422944,306420
2024-05-10,3,48281,6,248.69999999999996,0.0,217.0,422944,731659
2024-05-10,3,48282,5,348.17999999999995,0.0,217.0,422944,731659
2024-05-10,3,48375,5,389.7,60.0,217.0,422944,200277
2024-05-10,3,48635,4,524.625,119.67,157293.0,483679,284036
2024-05-10,3,48645,3,389.7,209.64,955075.0,422944,200277
2024-05-10,3,48673,1,179.7,26.94,217.0,422944,731659
2024-05-10,3,48675,2,188.7,0.0,217.0,422944,731659
2024-05-10,3,48676,1,188.7,0.0,217.0,422944,731659
2024-05-10,3,48768,1,158.7,23.82,217.0,32688,731659
2024-05-10,3,49824,1,149.7,14.97,217.0,422944,390554
2024-05-10,3,49825,1,209.7,0.0,217.0,422944,390554
2024-05-10,3,49881,2,209.7,0.0,217.0,422944,390554
2024-05-10,3,49893,1,209.7,0.0,217.0,422944,390554
2024-05-10,3,49954,2,248.7,0.0,217.0,422944,731659
2024-05-10,3,50651,1,494.7,104.97,157293.0,311781,736254
2024-05-10,3,52004,1,248.7,0.0,217.0,422944,731659
2024-05-10,3,52008,1,179.7,26.94,217.0,422944,731659
2024-05-10,3,52016,1,158.7,23.82,217.0,32688,731659
2024-05-10,3,74096,2,764.55,0.0,157293.0,483679,264366
2024-05-10,3,74722,2,494.7,0.0,157293.0,483679,306420
2024-05-10,3,76666,1,419.7,68.67,157293.0,311781,109471
2024-05-10,3,77989,1,899.7,0.0,157293.0,483679,306420
2024-05-10,3,81423,1,389.7,60.0,217.0,422944,200277
2024-05-10,3,82045,1,497.4,0.0,217.0,422944,731659
2024-05-10,3,82060,1,2034.0,615.42,157293.0,483679,120030
2024-05-10,4,1428,2,248.7,0.0,217.0,422944,731659
2024-05-10,4,1640,3,179.69999999999996,29.95,217.0,422944,731659
2024-05-10,4,25458,6,419.7,0.0,157293.0,483679,284036
2024-05-10,4,25475,1,419.7,0.0,157293.0,483679,284036
2024-05-10,4,47905,3,404.7,90.0,157293.0,483679,85436
2024-05-10,4,48060,10,779.4,0.0,217.0,422944,306420
2024-05-10,4,48062,3,284.7,0.0,217.0,422944,306420
2024-05-10,4,48281,6,538.85,0.0,217.0,422944,731659
2024-05-10,4,48282,10,348.17999999999995,0.0,217.0,422944,731659
2024-05-10,4,48545,1,299.4,59.88,217.0,422944,390554
2024-05-10,4,48635,5,419.7,0.0,955075.0,483679,284036
2024-05-10,4,48672,3,359.3999999999999,88.41000000000001,217.0,422944,731659
2024-05-10,4,48673,2,179.7,31.439999999999998,217.0,422944,731659
2024-05-10,4,48675,5,188.7,0.0,217.0,422944,731659
2024-05-10,4,48676,3,188.69999999999996,0.0,217.0,422944,731659
2024-05-10,4,48768,2,158.7,19.845,217.0,32688,731659
2024-05-10,4,49823,1,164.7,0.0,217.0,422944,390554
2024-05-10,4,49824,3,399.2,98.63999999999999,217.0,422944,390554
2024-05-10,4,49879,1,164.7,0.0,217.0,422944,390554
2024-05-10,4,49881,22,381.27272727272725,0.0,217.0,422944,390554
2024-05-10,4,49883,4,205.875,0.0,217.0,422944,390554
2024-05-10,4,49887,1,164.7,0.0,217.0,422944,390554
